Shop SKU;variation(read only);PrimaryCategory;name;short_description;description;video;warranty_type;warranty;product_warranty;Hazmat;brand;color_family;about_product;country_origin_hb;delivery_and_handling;dietary_information;freshness;freshness_metric;items_per_each;product_type;shelf_expiry;unit_metric;unit_quantity;weight_or_age_range;clothing_material;fa_season;is_unisex;model;belt_styles;leather_material;fa_pattern;belt_material;fa_create_year;kid_years;kid_occasion;pants_fly;pants_length;waist_type;bottoms_types;skirt_length;dress_shape;number_of_pieces;dress_length;sleeves;collar_type;Dress_Type;w_blouse_sleevestyle;kid_accessories;hair_accessories;hat_brim_styles;hats_style;hoodie_style_type;jacket_coat_styles;jackets_closure_type;sock_tight_style;kid_swimwear;tops_type;umbrella_category;kid_underwear_styles;kid_sleep_styles;kid_boot_type;material_filter;toe_shape;heel_height;type_of_heels;boot_shaft_height;shoes_closuretype;shoes_decoration;kid_flat_type;kid_material_filter;kid_accessory_type;kid_sneaker_height;kid_sneaker_type;listed_year_season;fa_general_styles;bag_shape;wallet_types;occasion;shoe_accessory_type;men_shoes_closure;mens_trend;sneaker_upperheight;sneakers_style;metal;main_stone;material_type;scarves_styles;beach_style;tee_neckline;tee_sleeve_length;womens_trend;clothing_decoration;w_sleeve_length;jeans_decoration;jeans_fit_type;denim_features;pants_fit_type;intimates_types;bras_types;panties_styles;lingerie_styles;shapers_styles;sleep_lounge_styles;materinity_bottom_styles;pants_style;w_swimwear_style;swimwear_type;maternity_top_styles;accessories_types;mus_dress_styles;hijab_styles;shalat_styles;mus_top_styles;top_types;skirt_style;Fit_Type;multipack_bundle;Fabric;waterproof;sandal_type;SellerSku;quantity;price;special_price;special_from_date;special_to_date;package_content;package_weight;package_length;package_width;package_height;MainImage;Image2;Image3;Image4;Image5;Image6;Image7;Image8;min_delivery_time;max_delivery_time;size;color_thumbnail;delivery_option_sof;Status;FulfillmentBySellable
568670533_PH-1547942385;;7431;Fashion shopp Thailand  with  lace Blouse  Highquality;"<p>Bland : No bland</p>

<p>product Description</p>

<p>Condition :100%brand New and Highquality</p>

<p>style : Fashion , ELEGANT Casual & fomal</p>

<p>OCCasion : Daily Blouse</p>

<p>Material : CHIffon</p>

<p>size :free size fit to Large</p>

<p>On hand lahat items</p>

<p>thank you for shopping</p>

<p>with/lace</p>

<p>sleeve :3/4</p>";"<p style=""margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><span></span></p><div style=""width: 100.0%;margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><div style=""width: 100.0%;display: block;""><img src=""https://ph-live-01.slatic.net/p/b309c1cf2795ddbb40eb8822d9c6af87.jpg"" style=""width: 100.0%;display: block;""/></div></div><div style=""width: 100.0%;margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><div style=""width: 100.0%;display: block;""><img src=""https://ph-live-01.slatic.net/p/71db06c12e86a0e4d3000c1418d0591e.jpg"" style=""width: 100.0%;display: block;""/></div></div><div style=""width: 100.0%;margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><div style=""width: 100.0%;display: block;""><img src=""https://ph-live-01.slatic.net/p/58404a336ce0987e60841fed5b34243a.jpg"" style=""width: 100.0%;display: block;""/></div></div><div style=""width: 100.0%;margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><div style=""width: 100.0%;display: block;""><img src=""https://ph-live-01.slatic.net/p/8262446cb978f3fbcb14892f3dd7cc02.jpg"" style=""width: 100.0%;display: block;""/></div></div><div style=""width: 100.0%;margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><div style=""width: 100.0%;display: block;""><img src=""https://ph-live-01.slatic.net/p/75b8281e8a48e5396dd7a6ce8bae899b.jpg"" style=""width: 100.0%;display: block;""/></div></div><div style=""width: 100.0%;margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><div style=""width: 100.0%;display: block;""><img src=""https://ph-live-01.slatic.net/p/4c5d4d36717f6cd2550966a7769b3343.jpg"" style=""width: 100.0%;display: block;""/></div></div><div style=""width: 100.0%;margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><div style=""width: 100.0%;display: block;""><img src=""https://ph-live-01.slatic.net/p/736125f2b9baf89dda3f2d6c709f4550.jpg"" style=""width: 100.0%;display: block;""/></div></div><div style=""width: 100.0%;margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><div style=""width: 100.0%;display: block;""><img src=""https://ph-live-01.slatic.net/p/85b9ab0c42050743801c2f2ca2b37bbe.jpg"" style=""width: 100.0%;display: block;""/></div></div><div style=""width: 100.0%;margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><div style=""width: 100.0%;display: block;""><img src=""https://ph-live-01.slatic.net/p/71db06c12e86a0e4d3000c1418d0591e.jpg"" style=""width: 100.0%;display: block;""/></div></div>";;;;;;No Brand;Navy Blue;;;;;;;;;;;;;Chiffon;Summer;;;;;Plain;;2019;;;;;;;;;;;;O-Neck;;3/4 Length;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Casual;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Tanks & Camisoles;;;;;;;#A3575- One size-Navy Blue;20;880.00;299.00;2020-01-11 00:00;2021-02-27 00:00;;0.6;35;22;5;https://ph-live.slatic.net/p/8262446cb978f3fbcb14892f3dd7cc02.jpg;;;;;;;;3;7;Int: One size;;No;active;0
568670533_PH-1547942384;;7431;Fashion shopp Thailand  with  lace Blouse  Highquality;"<p>Bland : No bland</p>

<p>product Description</p>

<p>Condition :100%brand New and Highquality</p>

<p>style : Fashion , ELEGANT Casual & fomal</p>

<p>OCCasion : Daily Blouse</p>

<p>Material : CHIffon</p>

<p>size :free size fit to Large</p>

<p>On hand lahat items</p>

<p>thank you for shopping</p>

<p>with/lace</p>

<p>sleeve :3/4</p>";"<p style=""margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><span></span></p><div style=""width: 100.0%;margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><div style=""width: 100.0%;display: block;""><img src=""https://ph-live-01.slatic.net/p/b309c1cf2795ddbb40eb8822d9c6af87.jpg"" style=""width: 100.0%;display: block;""/></div></div><div style=""width: 100.0%;margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><div style=""width: 100.0%;display: block;""><img src=""https://ph-live-01.slatic.net/p/71db06c12e86a0e4d3000c1418d0591e.jpg"" style=""width: 100.0%;display: block;""/></div></div><div style=""width: 100.0%;margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><div style=""width: 100.0%;display: block;""><img src=""https://ph-live-01.slatic.net/p/58404a336ce0987e60841fed5b34243a.jpg"" style=""width: 100.0%;display: block;""/></div></div><div style=""width: 100.0%;margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><div style=""width: 100.0%;display: block;""><img src=""https://ph-live-01.slatic.net/p/8262446cb978f3fbcb14892f3dd7cc02.jpg"" style=""width: 100.0%;display: block;""/></div></div><div style=""width: 100.0%;margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><div style=""width: 100.0%;display: block;""><img src=""https://ph-live-01.slatic.net/p/75b8281e8a48e5396dd7a6ce8bae899b.jpg"" style=""width: 100.0%;display: block;""/></div></div><div style=""width: 100.0%;margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><div style=""width: 100.0%;display: block;""><img src=""https://ph-live-01.slatic.net/p/4c5d4d36717f6cd2550966a7769b3343.jpg"" style=""width: 100.0%;display: block;""/></div></div><div style=""width: 100.0%;margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><div style=""width: 100.0%;display: block;""><img src=""https://ph-live-01.slatic.net/p/736125f2b9baf89dda3f2d6c709f4550.jpg"" style=""width: 100.0%;display: block;""/></div></div><div style=""width: 100.0%;margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><div style=""width: 100.0%;display: block;""><img src=""https://ph-live-01.slatic.net/p/85b9ab0c42050743801c2f2ca2b37bbe.jpg"" style=""width: 100.0%;display: block;""/></div></div><div style=""width: 100.0%;margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><div style=""width: 100.0%;display: block;""><img src=""https://ph-live-01.slatic.net/p/71db06c12e86a0e4d3000c1418d0591e.jpg"" style=""width: 100.0%;display: block;""/></div></div>";;;;;;No Brand;old rose;;;;;;;;;;;;;Chiffon;Summer;;;;;Plain;;2019;;;;;;;;;;;;O-Neck;;3/4 Length;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Casual;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Tanks & Camisoles;;;;;;;#A3575- One size-old rose;20;880.00;299.00;2020-01-11 00:00;2021-02-27 00:00;;0.6;35;22;5;https://ph-live.slatic.net/p/85b9ab0c42050743801c2f2ca2b37bbe.jpg;;;;;;;;3;7;Int: One size;;No;active;0
568670533_PH-1547942383;;7431;Fashion shopp Thailand  with  lace Blouse  Highquality;"<p>Bland : No bland</p>

<p>product Description</p>

<p>Condition :100%brand New and Highquality</p>

<p>style : Fashion , ELEGANT Casual & fomal</p>

<p>OCCasion : Daily Blouse</p>

<p>Material : CHIffon</p>

<p>size :free size fit to Large</p>

<p>On hand lahat items</p>

<p>thank you for shopping</p>

<p>with/lace</p>

<p>sleeve :3/4</p>";"<p style=""margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><span></span></p><div style=""width: 100.0%;margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><div style=""width: 100.0%;display: block;""><img src=""https://ph-live-01.slatic.net/p/b309c1cf2795ddbb40eb8822d9c6af87.jpg"" style=""width: 100.0%;display: block;""/></div></div><div style=""width: 100.0%;margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><div style=""width: 100.0%;display: block;""><img src=""https://ph-live-01.slatic.net/p/71db06c12e86a0e4d3000c1418d0591e.jpg"" style=""width: 100.0%;display: block;""/></div></div><div style=""width: 100.0%;margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><div style=""width: 100.0%;display: block;""><img src=""https://ph-live-01.slatic.net/p/58404a336ce0987e60841fed5b34243a.jpg"" style=""width: 100.0%;display: block;""/></div></div><div style=""width: 100.0%;margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><div style=""width: 100.0%;display: block;""><img src=""https://ph-live-01.slatic.net/p/8262446cb978f3fbcb14892f3dd7cc02.jpg"" style=""width: 100.0%;display: block;""/></div></div><div style=""width: 100.0%;margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><div style=""width: 100.0%;display: block;""><img src=""https://ph-live-01.slatic.net/p/75b8281e8a48e5396dd7a6ce8bae899b.jpg"" style=""width: 100.0%;display: block;""/></div></div><div style=""width: 100.0%;margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><div style=""width: 100.0%;display: block;""><img src=""https://ph-live-01.slatic.net/p/4c5d4d36717f6cd2550966a7769b3343.jpg"" style=""width: 100.0%;display: block;""/></div></div><div style=""width: 100.0%;margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><div style=""width: 100.0%;display: block;""><img src=""https://ph-live-01.slatic.net/p/736125f2b9baf89dda3f2d6c709f4550.jpg"" style=""width: 100.0%;display: block;""/></div></div><div style=""width: 100.0%;margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><div style=""width: 100.0%;display: block;""><img src=""https://ph-live-01.slatic.net/p/85b9ab0c42050743801c2f2ca2b37bbe.jpg"" style=""width: 100.0%;display: block;""/></div></div><div style=""width: 100.0%;margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><div style=""width: 100.0%;display: block;""><img src=""https://ph-live-01.slatic.net/p/71db06c12e86a0e4d3000c1418d0591e.jpg"" style=""width: 100.0%;display: block;""/></div></div>";;;;;;No Brand;blue-green;;;;;;;;;;;;;Chiffon;Summer;;;;;Plain;;2019;;;;;;;;;;;;O-Neck;;3/4 Length;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Casual;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Tanks & Camisoles;;;;;;;#A3575- One size-blue-green;20;880.00;299.00;2020-01-11 00:00;2021-02-27 00:00;;0.6;35;22;5;https://ph-live.slatic.net/p/71db06c12e86a0e4d3000c1418d0591e.jpg;;;;;;;;3;7;Int: One size;;No;active;0
568670533_PH-1547942382;;7431;Fashion shopp Thailand  with  lace Blouse  Highquality;"<p>Bland : No bland</p>

<p>product Description</p>

<p>Condition :100%brand New and Highquality</p>

<p>style : Fashion , ELEGANT Casual & fomal</p>

<p>OCCasion : Daily Blouse</p>

<p>Material : CHIffon</p>

<p>size :free size fit to Large</p>

<p>On hand lahat items</p>

<p>thank you for shopping</p>

<p>with/lace</p>

<p>sleeve :3/4</p>";"<p style=""margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><span></span></p><div style=""width: 100.0%;margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><div style=""width: 100.0%;display: block;""><img src=""https://ph-live-01.slatic.net/p/b309c1cf2795ddbb40eb8822d9c6af87.jpg"" style=""width: 100.0%;display: block;""/></div></div><div style=""width: 100.0%;margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><div style=""width: 100.0%;display: block;""><img src=""https://ph-live-01.slatic.net/p/71db06c12e86a0e4d3000c1418d0591e.jpg"" style=""width: 100.0%;display: block;""/></div></div><div style=""width: 100.0%;margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><div style=""width: 100.0%;display: block;""><img src=""https://ph-live-01.slatic.net/p/58404a336ce0987e60841fed5b34243a.jpg"" style=""width: 100.0%;display: block;""/></div></div><div style=""width: 100.0%;margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><div style=""width: 100.0%;display: block;""><img src=""https://ph-live-01.slatic.net/p/8262446cb978f3fbcb14892f3dd7cc02.jpg"" style=""width: 100.0%;display: block;""/></div></div><div style=""width: 100.0%;margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><div style=""width: 100.0%;display: block;""><img src=""https://ph-live-01.slatic.net/p/75b8281e8a48e5396dd7a6ce8bae899b.jpg"" style=""width: 100.0%;display: block;""/></div></div><div style=""width: 100.0%;margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><div style=""width: 100.0%;display: block;""><img src=""https://ph-live-01.slatic.net/p/4c5d4d36717f6cd2550966a7769b3343.jpg"" style=""width: 100.0%;display: block;""/></div></div><div style=""width: 100.0%;margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><div style=""width: 100.0%;display: block;""><img src=""https://ph-live-01.slatic.net/p/736125f2b9baf89dda3f2d6c709f4550.jpg"" style=""width: 100.0%;display: block;""/></div></div><div style=""width: 100.0%;margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><div style=""width: 100.0%;display: block;""><img src=""https://ph-live-01.slatic.net/p/85b9ab0c42050743801c2f2ca2b37bbe.jpg"" style=""width: 100.0%;display: block;""/></div></div><div style=""width: 100.0%;margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><div style=""width: 100.0%;display: block;""><img src=""https://ph-live-01.slatic.net/p/71db06c12e86a0e4d3000c1418d0591e.jpg"" style=""width: 100.0%;display: block;""/></div></div>";;;;;;No Brand;Maroon;;;;;;;;;;;;;Chiffon;Summer;;;;;Plain;;2019;;;;;;;;;;;;O-Neck;;3/4 Length;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Casual;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Tanks & Camisoles;;;;;;;#A3575- One size-Maroon;20;880.00;299.00;2020-01-11 00:00;2021-02-27 00:00;;0.6;35;22;5;https://ph-live.slatic.net/p/736125f2b9baf89dda3f2d6c709f4550.jpg;;;;;;;;3;7;Int: One size;;No;active;0
563014822_PH-1531146620;;7003;Fashion shopp Thailand stripe women dress;"<P>Brand No Brand</P>

<P>Eco friendly polyester , soft</P>

<P>pretty stripe pattern design, Fashionable color , making you and charming</P>

<P>main fabric composition : polyester fiber</P>

<P>process : Crepe pressing</P>

<P>Collar types</P>";"<P style=""margin: 0;padding: 8.0px 0;white-space: pre-wrap;""></P><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-01.slatic.net/p/a78cd71343d7e618d909faa6c896aa22.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-01.slatic.net/p/589136488d12860921f7c9175f403882.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-01.slatic.net/p/fc026a2e774110bf02bd2aae0d268e68.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-01.slatic.net/p/fe0b7a23f267e53fee885a8a7fd4f126.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-01.slatic.net/p/10b3073a9fed597a58e8d64f5a7f57b2.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-01.slatic.net/p/16c5a16f75167c488c033bbc5973f3e4.jpg"" style=""width: 100.0%;display: block;""/></DIV>";;;;;;No Brand;oldrose;;;;;;;;;;;;;Other Material;;;;;;Stripe;;;;;;;;;;Wrap Dresses;;Midi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;E201- One size-oldrose;50;1100.00;299.00;2020-01-08 00:00;2021-02-19 00:00;;0.8;35;22;5;https://ph-live.slatic.net/p/fe0b7a23f267e53fee885a8a7fd4f126.jpg;;;;;;;;2;7;Int: One size;;No;active;0
563014822_PH-1531146619;;7003;Fashion shopp Thailand stripe women dress;"<P>Brand No Brand</P>

<P>Eco friendly polyester , soft</P>

<P>pretty stripe pattern design, Fashionable color , making you and charming</P>

<P>main fabric composition : polyester fiber</P>

<P>process : Crepe pressing</P>

<P>Collar types</P>";"<P style=""margin: 0;padding: 8.0px 0;white-space: pre-wrap;""></P><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-01.slatic.net/p/a78cd71343d7e618d909faa6c896aa22.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-01.slatic.net/p/589136488d12860921f7c9175f403882.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-01.slatic.net/p/fc026a2e774110bf02bd2aae0d268e68.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-01.slatic.net/p/fe0b7a23f267e53fee885a8a7fd4f126.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-01.slatic.net/p/10b3073a9fed597a58e8d64f5a7f57b2.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-01.slatic.net/p/16c5a16f75167c488c033bbc5973f3e4.jpg"" style=""width: 100.0%;display: block;""/></DIV>";;;;;;No Brand;plus pink;;;;;;;;;;;;;Other Material;;;;;;Stripe;;;;;;;;;;Wrap Dresses;;Midi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;E201- One size-plus pink;50;1100.00;299.00;2020-01-08 00:00;2021-02-19 00:00;;0.8;35;22;5;https://ph-live.slatic.net/p/10b3073a9fed597a58e8d64f5a7f57b2.jpg;;;;;;;;2;7;Int: One size;;No;active;0
563014822_PH-1531146618;;7003;Fashion shopp Thailand stripe women dress;"<P>Brand No Brand</P>

<P>Eco friendly polyester , soft</P>

<P>pretty stripe pattern design, Fashionable color , making you and charming</P>

<P>main fabric composition : polyester fiber</P>

<P>process : Crepe pressing</P>

<P>Collar types</P>";"<P style=""margin: 0;padding: 8.0px 0;white-space: pre-wrap;""></P><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-01.slatic.net/p/a78cd71343d7e618d909faa6c896aa22.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-01.slatic.net/p/589136488d12860921f7c9175f403882.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-01.slatic.net/p/fc026a2e774110bf02bd2aae0d268e68.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-01.slatic.net/p/fe0b7a23f267e53fee885a8a7fd4f126.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-01.slatic.net/p/10b3073a9fed597a58e8d64f5a7f57b2.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-01.slatic.net/p/16c5a16f75167c488c033bbc5973f3e4.jpg"" style=""width: 100.0%;display: block;""/></DIV>";;;;;;No Brand;Black;;;;;;;;;;;;;Other Material;;;;;;Stripe;;;;;;;;;;Wrap Dresses;;Midi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;E201- One size-Black;50;1100.00;299.00;2020-01-08 00:00;2021-02-19 00:00;;0.8;35;22;5;https://ph-live.slatic.net/p/fc026a2e774110bf02bd2aae0d268e68.jpg;;;;;;;;2;7;Int: One size;;No;active;0
563014822_PH-1531146617;;7003;Fashion shopp Thailand stripe women dress;"<P>Brand No Brand</P>

<P>Eco friendly polyester , soft</P>

<P>pretty stripe pattern design, Fashionable color , making you and charming</P>

<P>main fabric composition : polyester fiber</P>

<P>process : Crepe pressing</P>

<P>Collar types</P>";"<P style=""margin: 0;padding: 8.0px 0;white-space: pre-wrap;""></P><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-01.slatic.net/p/a78cd71343d7e618d909faa6c896aa22.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-01.slatic.net/p/589136488d12860921f7c9175f403882.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-01.slatic.net/p/fc026a2e774110bf02bd2aae0d268e68.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-01.slatic.net/p/fe0b7a23f267e53fee885a8a7fd4f126.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-01.slatic.net/p/10b3073a9fed597a58e8d64f5a7f57b2.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-01.slatic.net/p/16c5a16f75167c488c033bbc5973f3e4.jpg"" style=""width: 100.0%;display: block;""/></DIV>";;;;;;No Brand;Navy Blue;;;;;;;;;;;;;Other Material;;;;;;Stripe;;;;;;;;;;Wrap Dresses;;Midi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;E201- One size-Navy Blue;50;1100.00;299.00;2020-01-08 00:00;2021-02-19 00:00;;0.8;35;22;5;https://ph-live.slatic.net/p/a78cd71343d7e618d909faa6c896aa22.jpg;;;;;;;;2;7;Int: One size;;No;active;0
563014822_PH-1531146616;;7003;Fashion shopp Thailand stripe women dress;"<P>Brand No Brand</P>

<P>Eco friendly polyester , soft</P>

<P>pretty stripe pattern design, Fashionable color , making you and charming</P>

<P>main fabric composition : polyester fiber</P>

<P>process : Crepe pressing</P>

<P>Collar types</P>";"<P style=""margin: 0;padding: 8.0px 0;white-space: pre-wrap;""></P><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-01.slatic.net/p/a78cd71343d7e618d909faa6c896aa22.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-01.slatic.net/p/589136488d12860921f7c9175f403882.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-01.slatic.net/p/fc026a2e774110bf02bd2aae0d268e68.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-01.slatic.net/p/fe0b7a23f267e53fee885a8a7fd4f126.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-01.slatic.net/p/10b3073a9fed597a58e8d64f5a7f57b2.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-01.slatic.net/p/16c5a16f75167c488c033bbc5973f3e4.jpg"" style=""width: 100.0%;display: block;""/></DIV>";;;;;;No Brand;mustard;;;;;;;;;;;;;Other Material;;;;;;Stripe;;;;;;;;;;Wrap Dresses;;Midi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;E201- One size-mustard;50;1100.00;299.00;2020-01-08 00:00;2021-02-19 00:00;;0.8;35;22;5;https://ph-live.slatic.net/p/589136488d12860921f7c9175f403882.jpg;;;;;;;;2;7;Int: One size;;No;active;0
568930307_PH-1548544285;;7003;Fashion shopp Thailand polo plain Blouse hquality;"<p>Brand :No brand</p>

<p>product Description</p>

<p>Condition :100% brand New and Highquality</p>

<p>style : Fashion Elegant Casual & fomal</p>

<p>OCCasion : Daily Blouse Office</p>

<p>Material :cotton</p>

<p>size :free size fit to Large</p>

<p>On hand lahat items</p>

<p>thank you for shopping</p>";"<p style=""margin: 0;padding: 8.0px 0;white-space: pre-wrap;""></p><div style=""width: 100.0%;""><img src=""https://ph-live-02.slatic.net/p/6341ef55022e58e1556b7e8a01225c87.jpg"" style=""width: 100.0%;display: block;""/></div><div style=""width: 100.0%;""><img src=""https://ph-live-02.slatic.net/p/815780e99083b3df3ac20f6f1cbcc545.jpg"" style=""width: 100.0%;display: block;""/></div><div style=""width: 100.0%;""><img src=""https://ph-live-02.slatic.net/p/c4090337f679d974e7c40f7c2e254a08.jpg"" style=""width: 100.0%;display: block;""/></div><div style=""width: 100.0%;""><img src=""https://ph-live-02.slatic.net/p/af25b6e0e0c2d7c0f8f5699491612eab.jpg"" style=""width: 100.0%;display: block;""/></div><div style=""width: 100.0%;""><img src=""https://ph-live-02.slatic.net/p/664420d15e1822a3d4172b07c7554218.jpg"" style=""width: 100.0%;display: block;""/></div><div style=""width: 100.0%;""><img src=""https://ph-live-02.slatic.net/p/338fcbeee2dc585bfe64abf3c7e79d75.jpg"" style=""width: 100.0%;display: block;""/></div><div style=""width: 100.0%;""><img src=""https://ph-live-02.slatic.net/p/52f3c65c5628ba9b863f34bd07acc69d.jpg"" style=""width: 100.0%;display: block;""/></div><div style=""width: 100.0%;""><img src=""https://ph-live-02.slatic.net/p/76fa871931280e4e917e16dd79940abb.jpg"" style=""width: 100.0%;display: block;""/></div>";;;;;;No Brand;Deep Blue;;;;;;;;;;;;;;;;;;;Plain;;;;;;;;;;Wrap Dresses;;;3/4 Sleeve;Polo Collar;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Casual;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;#A3578- One size-Deep Blue;20;880.00;299.00;2020-01-11 00:00;2021-02-26 00:00;;0.8;35;22;5;https://ph-live.slatic.net/p/664420d15e1822a3d4172b07c7554218.jpg;;;;;;;;3;7;Int: One size;;No;active;0
